ID,Name,Category,Price
81302,Product_81302,Electronics,354.5
83798,Product_83798,Toys,298.73
26747,Product_26747,Clothing,493.78
9467,Product_9467,Home,430.06
54554,Product_54554,Home,413.74
82889,Product_82889,Electronics,374.16
75996,Product_75996,Toys,143.13
26900,Product_26900,Clothing,21.94
24089,Product_24089,Books,161.83
29121,Product_29121,Clothing,106.96
90598,Product_90598,Books,362.17
39176,Product_39176,Toys,102.72
62732,Product_62732,Electronics,54.29
85696,Product_85696,Toys,343.44
57232,Product_57232,Toys,267.96
14376,Product_14376,Books,23.79
82347,Product_82347,Home,418.36
24483,Product_24483,Home,442.19
8073,Product_8073,Sports,148.21
98565,Product_98565,Books,402.64
16998,Product_16998,Toys,100.08
96840,Product_96840,Sports,24.54
93056,Product_93056,Sports,130.68
78324,Product_78324,Clothing,123.45
67601,Product_67601,Sports,153.28
53251,Product_53251,Toys,309.86
60220,Product_60220,Books,494.59
95658,Product_95658,Home,178.49
87600,Product_87600,Home,341.32
44704,Product_44704,Home,359.16
84358,Product_84358,Toys,277.55
54680,Product_54680,Sports,151.25
25454,Product_25454,Electronics,196.4
71318,Product_71318,Home,344.65
85069,Product_85069,Electronics,371.03
71760,Product_71760,Electronics,433.8
2171,Product_2171,Clothing,375.34
38173,Product_38173,Books,138.9
95248,Product_95248,Clothing,237.59
36,Product_36,Sports,36.63
22535,Product_22535,Books,404.92
74187,Product_74187,Books,430.61
80675,Product_80675,Books,365.41
23637,Product_23637,Home,324.99
35781,Product_35781,Home,332.62
79797,Product_79797,Books,10.01
55724,Product_55724,Toys,328.21
30112,Product_30112,Sports,398.55
41069,Product_41069,Toys,464.48
56587,Product_56587,Home,304.13
80282,Product_80282,Books,119.79
44505,Product_44505,Sports,383.22
65425,Product_65425,Sports,126.37
57726,Product_57726,Electronics,462.12
51106,Product_51106,Sports,61.24
31058,Product_31058,Clothing,272.82
25325,Product_25325,Toys,245.9
66545,Product_66545,Books,325.61
17565,Product_17565,Home,29.2
96119,Product_96119,Home,237.03
38546,Product_38546,Electronics,469.12
62839,Product_62839,Clothing,131.71
12611,Product_12611,Toys,405.37
95509,Product_95509,Home,303.99
35997,Product_35997,Clothing,202.97
33901,Product_33901,Electronics,457.28
36737,Product_36737,Books,125.69
28417,Product_28417,Sports,186.85
15235,Product_15235,Toys,376.99
62562,Product_62562,Sports,129.33
47410,Product_47410,Electronics,443.38
33498,Product_33498,Books,242.27
34876,Product_34876,Toys,397.18
36045,Product_36045,Toys,21.1
11934,Product_11934,Toys,252.12
699,Product_699,Books,23.66
5655,Product_5655,Sports,143.23
20981,Product_20981,Sports,410.32
435,Product_435,Clothing,21.08
10145,Product_10145,Electronics,168.45
81954,Product_81954,Home,484.83
84211,Product_84211,Electronics,14.24
28123,Product_28123,Sports,114.35
42245,Product_42245,Clothing,13.5
19294,Product_19294,Clothing,107.31
38862,Product_38862,Home,441.57
68849,Product_68849,Toys,74.02
24708,Product_24708,Home,207.03
72780,Product_72780,Toys,79.07
45850,Product_45850,Sports,221.15
32885,Product_32885,Sports,258.59
10699,Product_10699,Books,461.38
81315,Product_81315,Electronics,73.01
38012,Product_38012,Books,356.46
4548,Product_4548,Books,209.43
85995,Product_85995,Clothing,19.75
78250,Product_78250,Toys,329.95
6227,Product_6227,Books,260.93
25588,Product_25588,Toys,329.26
15037,Product_15037,Clothing,82.87
42259,Product_42259,Home,183.8
14516,Product_14516,Toys,29.18
99862,Product_99862,Books,9.14
8166,Product_8166,Home,322.86
99155,Product_99155,Toys,307.92
369,Product_369,Clothing,61.21
19663,Product_19663,Home,325.16
3105,Product_3105,Books,176.37
14249,Product_14249,Clothing,86.78
17908,Product_17908,Sports,452.65
91559,Product_91559,Electronics,207.95
24688,Product_24688,Home,19.54
57205,Product_57205,Home,352.81
3418,Product_3418,Home,289.48
78844,Product_78844,Electronics,177.19
1189,Product_1189,Sports,223.77
88588,Product_88588,Sports,422.05
14210,Product_14210,Electronics,458.18
45874,Product_45874,Clothing,2.95
82969,Product_82969,Sports,462.54
21855,Product_21855,Books,224.3
31145,Product_31145,Books,133.42
6043,Product_6043,Electronics,243.62
97861,Product_97861,Electronics,483.26
24733,Product_24733,Books,416.47
21578,Product_21578,Clothing,227.72
89808,Product_89808,Clothing,326.44
70738,Product_70738,Clothing,141.89
32970,Product_32970,Sports,301.97
5338,Product_5338,Clothing,74.3
13098,Product_13098,Clothing,75.64
9255,Product_9255,Toys,224.22
81934,Product_81934,Clothing,276.26
78750,Product_78750,Clothing,207.95
87895,Product_87895,Clothing,151.07
373,Product_373,Toys,369.56
12669,Product_12669,Clothing,354.94
90092,Product_90092,Toys,86.81
90253,Product_90253,Clothing,320.99
36496,Product_36496,Sports,309.77
2072,Product_2072,Books,57.36
39663,Product_39663,Home,405.69
73395,Product_73395,Clothing,426.76
93130,Product_93130,Books,23.82
95566,Product_95566,Sports,375.65
22656,Product_22656,Clothing,307.08
43759,Product_43759,Sports,198.37
82741,Product_82741,Books,329.85
59442,Product_59442,Books,101.93
37858,Product_37858,Home,449.0
11442,Product_11442,Electronics,5.21
79719,Product_79719,Toys,176.28
57042,Product_57042,Books,206.17
51661,Product_51661,Home,490.61
83293,Product_83293,Electronics,456.36
32147,Product_32147,Home,472.27
55278,Product_55278,Electronics,65.74
24563,Product_24563,Electronics,125.44
11853,Product_11853,Sports,130.53
79105,Product_79105,Sports,69.47
20325,Product_20325,Home,261.09
79180,Product_79180,Toys,28.58
1768,Product_1768,Clothing,333.1
83205,Product_83205,Sports,195.87
34705,Product_34705,Books,211.62
41333,Product_41333,Electronics,387.21
35567,Product_35567,Home,478.46
92557,Product_92557,Books,151.91
66598,Product_66598,Toys,403.45
96404,Product_96404,Clothing,227.47
47757,Product_47757,Toys,370.82
317,Product_317,Clothing,383.68
98105,Product_98105,Home,150.15
5935,Product_5935,Clothing,450.0
64283,Product_64283,Clothing,246.4
76696,Product_76696,Sports,21.04
19817,Product_19817,Sports,201.53
59253,Product_59253,Toys,424.54
27050,Product_27050,Electronics,26.37
73094,Product_73094,Clothing,243.9
26303,Product_26303,Clothing,388.87
12058,Product_12058,Electronics,151.37
50441,Product_50441,Sports,426.66
25976,Product_25976,Books,9.12
88024,Product_88024,Electronics,438.55
76625,Product_76625,Clothing,198.53
97490,Product_97490,Books,413.77
6417,Product_6417,Electronics,132.21
51588,Product_51588,Books,302.75
63256,Product_63256,Sports,393.29
29892,Product_29892,Toys,32.06
9998,Product_9998,Home,101.95
35990,Product_35990,Toys,334.58
52077,Product_52077,Electronics,371.59
34082,Product_34082,Home,402.07
26012,Product_26012,Toys,473.58
48790,Product_48790,Books,221.53
15452,Product_15452,Toys,63.12
91636,Product_91636,Electronics,424.31
81212,Product_81212,Electronics,462.88
66797,Product_66797,Clothing,430.32
78453,Product_78453,Clothing,203.76
83668,Product_83668,Electronics,40.61
64661,Product_64661,Electronics,166.27
22362,Product_22362,Clothing,438.53
35784,Product_35784,Toys,54.9
42619,Product_42619,Clothing,284.36
83763,Product_83763,Toys,27.66
28135,Product_28135,Books,393.14
4943,Product_4943,Sports,495.59
783,Product_783,Home,498.58
95020,Product_95020,Clothing,67.74
74192,Product_74192,Electronics,190.75
49920,Product_49920,Clothing,158.97
96686,Product_96686,Electronics,431.08
98611,Product_98611,Sports,287.69
36488,Product_36488,Electronics,310.21
67002,Product_67002,Sports,498.85
69840,Product_69840,Clothing,291.56
42558,Product_42558,Sports,482.54
67951,Product_67951,Electronics,416.43
77722,Product_77722,Electronics,168.85
99038,Product_99038,Clothing,443.61
45401,Product_45401,Sports,469.53
20940,Product_20940,Books,294.89
46041,Product_46041,Clothing,141.7
28643,Product_28643,Electronics,75.4
75248,Product_75248,Electronics,167.69
67456,Product_67456,Clothing,411.21
40507,Product_40507,Books,499.09
32395,Product_32395,Home,229.3
20506,Product_20506,Home,252.42
27352,Product_27352,Home,3.18
28434,Product_28434,Home,316.46
16051,Product_16051,Books,346.67
49093,Product_49093,Toys,39.44
62067,Product_62067,Sports,462.71
61825,Product_61825,Electronics,255.72
65377,Product_65377,Toys,375.08
11760,Product_11760,Sports,125.29
67386,Product_67386,Sports,52.2
19600,Product_19600,Toys,412.61
5956,Product_5956,Books,180.42
75253,Product_75253,Home,113.09
48323,Product_48323,Sports,412.9
88189,Product_88189,Sports,327.84
50073,Product_50073,Electronics,213.77
10999,Product_10999,Sports,205.5
36103,Product_36103,Electronics,217.84
3276,Product_3276,Toys,497.98
20079,Product_20079,Books,66.1
48748,Product_48748,Books,418.79
66276,Product_66276,Toys,192.55
78180,Product_78180,Toys,379.76
20790,Product_20790,Sports,233.88
21930,Product_21930,Sports,316.26
1091,Product_1091,Electronics,30.52
39768,Product_39768,Home,80.47
8324,Product_8324,Clothing,215.62
3213,Product_3213,Home,302.31
79875,Product_79875,Sports,345.7
63934,Product_63934,Electronics,16.25
49953,Product_49953,Sports,110.44
20577,Product_20577,Toys,332.72
8673,Product_8673,Home,50.95
82196,Product_82196,Books,258.16
50382,Product_50382,Electronics,29.77
69609,Product_69609,Sports,106.19
69414,Product_69414,Clothing,492.52
66597,Product_66597,Clothing,33.79
79679,Product_79679,Toys,489.76
22320,Product_22320,Books,300.2
6761,Product_6761,Books,497.77
21096,Product_21096,Books,450.07
33748,Product_33748,Home,45.58
5761,Product_5761,Electronics,71.77
27563,Product_27563,Sports,122.5
26261,Product_26261,Books,373.51
91874,Product_91874,Clothing,141.54
76311,Product_76311,Electronics,274.81
28307,Product_28307,Clothing,334.43
7906,Product_7906,Toys,366.2
65977,Product_65977,Home,487.54
24006,Product_24006,Home,302.94
94155,Product_94155,Books,455.8
90291,Product_90291,Clothing,138.76
56555,Product_56555,Sports,64.84
54007,Product_54007,Toys,413.26
70044,Product_70044,Toys,244.73
40045,Product_40045,Clothing,285.95
33459,Product_33459,Clothing,241.27
15291,Product_15291,Books,309.79
7179,Product_7179,Sports,7.45
88959,Product_88959,Toys,175.16
64219,Product_64219,Books,71.31
93574,Product_93574,Books,15.64
80910,Product_80910,Home,222.0
36630,Product_36630,Clothing,298.76
39830,Product_39830,Home,244.57
2311,Product_2311,Clothing,445.76
97001,Product_97001,Clothing,389.31
51812,Product_51812,Sports,414.19
87048,Product_87048,Home,392.59
53926,Product_53926,Toys,262.36
69967,Product_69967,Home,441.76
57658,Product_57658,Home,252.14
91567,Product_91567,Home,195.98
56885,Product_56885,Books,498.37
62167,Product_62167,Electronics,205.81
20853,Product_20853,Sports,172.13
41061,Product_41061,Toys,362.68
64187,Product_64187,Sports,67.9
63837,Product_63837,Clothing,363.25
44510,Product_44510,Electronics,438.94
98168,Product_98168,Clothing,417.65
58751,Product_58751,Clothing,38.37
48803,Product_48803,Toys,204.96
27205,Product_27205,Electronics,173.94
24223,Product_24223,Electronics,308.56
82797,Product_82797,Sports,302.28
98751,Product_98751,Clothing,253.26
59715,Product_59715,Home,437.4
47613,Product_47613,Home,449.55
38860,Product_38860,Books,329.66
81516,Product_81516,Electronics,456.83
25385,Product_25385,Books,54.83
78051,Product_78051,Clothing,284.88
50102,Product_50102,Home,275.34
44541,Product_44541,Books,456.84
61781,Product_61781,Toys,396.39
93424,Product_93424,Books,213.87
3016,Product_3016,Clothing,416.19
38036,Product_38036,Books,191.35
35160,Product_35160,Sports,181.77
92561,Product_92561,Toys,118.71
10823,Product_10823,Toys,291.28
78449,Product_78449,Toys,452.33
36977,Product_36977,Electronics,166.54
30626,Product_30626,Toys,215.2
68844,Product_68844,Sports,253.3
54940,Product_54940,Home,408.92
88219,Product_88219,Sports,24.49
55290,Product_55290,Home,449.89
58439,Product_58439,Electronics,371.34
5080,Product_5080,Sports,2.11
79694,Product_79694,Sports,345.48
19434,Product_19434,Electronics,49.35
45294,Product_45294,Home,389.65
47363,Product_47363,Sports,290.55
27572,Product_27572,Toys,492.43
81470,Product_81470,Home,289.34
30579,Product_30579,Clothing,43.86
5243,Product_5243,Electronics,324.13
64755,Product_64755,Home,225.64
86561,Product_86561,Home,334.01
33187,Product_33187,Home,322.87
88004,Product_88004,Books,194.25
88745,Product_88745,Books,82.65
48094,Product_48094,Sports,272.31
13328,Product_13328,Sports,389.96
89187,Product_89187,Toys,228.1
125,Product_125,Clothing,451.32
26002,Product_26002,Books,453.7
57576,Product_57576,Sports,32.27
21135,Product_21135,Electronics,377.08
65237,Product_65237,Electronics,33.81
72965,Product_72965,Clothing,359.45
62852,Product_62852,Home,227.27
41767,Product_41767,Books,79.45
8703,Product_8703,Home,133.8
35564,Product_35564,Clothing,191.18
14608,Product_14608,Books,151.66
37581,Product_37581,Clothing,157.76
94922,Product_94922,Toys,114.33
26414,Product_26414,Books,244.91
715,Product_715,Books,355.04
29745,Product_29745,Books,238.88
95234,Product_95234,Electronics,46.47
9265,Product_9265,Electronics,236.97
46938,Product_46938,Clothing,415.75
47101,Product_47101,Sports,375.62
31595,Product_31595,Sports,271.02
35657,Product_35657,Home,467.94
70875,Product_70875,Books,304.5
62980,Product_62980,Books,68.77
21675,Product_21675,Clothing,128.08
98599,Product_98599,Electronics,276.54
94898,Product_94898,Clothing,131.95
60243,Product_60243,Books,342.65
64954,Product_64954,Clothing,247.49
8225,Product_8225,Toys,187.44
11377,Product_11377,Home,67.88
70361,Product_70361,Home,179.67
98283,Product_98283,Clothing,460.4
10568,Product_10568,Home,459.9
82804,Product_82804,Home,454.99
23936,Product_23936,Electronics,323.88
20591,Product_20591,Toys,353.01
93995,Product_93995,Electronics,71.76
68825,Product_68825,Electronics,174.25
57653,Product_57653,Electronics,349.64
25379,Product_25379,Toys,460.16
51907,Product_51907,Electronics,201.82
899,Product_899,Sports,38.45
54499,Product_54499,Toys,83.55
28793,Product_28793,Sports,77.98
24620,Product_24620,Sports,262.8
90570,Product_90570,Books,444.19
26192,Product_26192,Clothing,479.35
13968,Product_13968,Toys,338.27
43836,Product_43836,Home,212.63
56776,Product_56776,Clothing,114.4
59755,Product_59755,Home,439.03
95336,Product_95336,Sports,421.35
53628,Product_53628,Clothing,487.55
67933,Product_67933,Sports,416.98
22304,Product_22304,Sports,315.8
39571,Product_39571,Home,93.18
74836,Product_74836,Clothing,19.07
23837,Product_23837,Clothing,201.69
54922,Product_54922,Clothing,407.55
5517,Product_5517,Electronics,45.73
76942,Product_76942,Clothing,43.09
93664,Product_93664,Home,267.52
97754,Product_97754,Electronics,377.69
96572,Product_96572,Toys,412.64
4504,Product_4504,Toys,198.55
19357,Product_19357,Clothing,471.63
75438,Product_75438,Sports,302.14
77761,Product_77761,Electronics,34.24
41161,Product_41161,Clothing,188.37
7267,Product_7267,Sports,39.44
44743,Product_44743,Home,383.95
72398,Product_72398,Clothing,71.72
64622,Product_64622,Clothing,336.36
48438,Product_48438,Electronics,173.2
48783,Product_48783,Clothing,265.53
71568,Product_71568,Electronics,423.2
354,Product_354,Home,278.34
36251,Product_36251,Toys,155.71
86921,Product_86921,Sports,487.68
24562,Product_24562,Books,331.13
32808,Product_32808,Home,425.74
73171,Product_73171,Books,458.34
65524,Product_65524,Books,462.83
12539,Product_12539,Clothing,43.23
28018,Product_28018,Sports,362.2
98664,Product_98664,Toys,110.14
65099,Product_65099,Clothing,486.57
32255,Product_32255,Home,356.37
46963,Product_46963,Electronics,399.98
21032,Product_21032,Home,466.77
152,Product_152,Home,5.65
36248,Product_36248,Home,326.31
41668,Product_41668,Sports,6.52
58385,Product_58385,Sports,28.16
80288,Product_80288,Books,362.17
2006,Product_2006,Electronics,106.38
20622,Product_20622,Books,44.49
2190,Product_2190,Sports,352.61
58471,Product_58471,Clothing,424.39
69828,Product_69828,Home,63.7
3916,Product_3916,Sports,343.74
99793,Product_99793,Home,133.18
5752,Product_5752,Toys,174.47
84445,Product_84445,Home,167.63
98377,Product_98377,Sports,323.86
15182,Product_15182,Sports,93.95
43391,Product_43391,Sports,460.15
95066,Product_95066,Toys,62.3
38441,Product_38441,Home,486.93
63282,Product_63282,Toys,238.65
39333,Product_39333,Toys,405.19
83605,Product_83605,Toys,336.47
25391,Product_25391,Toys,327.41
49016,Product_49016,Clothing,294.77
56117,Product_56117,Toys,118.95
7644,Product_7644,Books,31.14
2288,Product_2288,Electronics,34.61
31577,Product_31577,Home,152.02
16773,Product_16773,Sports,324.9
45906,Product_45906,Electronics,331.98
59600,Product_59600,Clothing,295.41
23640,Product_23640,Electronics,155.15
43547,Product_43547,Sports,476.54
76106,Product_76106,Electronics,53.23
46922,Product_46922,Electronics,114.45
38711,Product_38711,Home,185.48
58434,Product_58434,Home,445.51
68328,Product_68328,Sports,78.35
60527,Product_60527,Sports,266.18
3633,Product_3633,Clothing,72.04
87075,Product_87075,Home,170.71
4630,Product_4630,Electronics,242.89
63544,Product_63544,Books,206.32
94271,Product_94271,Toys,425.62
54521,Product_54521,Electronics,464.75
53311,Product_53311,Toys,93.82
22937,Product_22937,Toys,285.88
45091,Product_45091,Toys,227.83
62455,Product_62455,Clothing,31.4
54104,Product_54104,Books,59.73
15443,Product_15443,Electronics,151.67
27328,Product_27328,Toys,101.33
69179,Product_69179,Books,185.17
34925,Product_34925,Electronics,393.13
77050,Product_77050,Sports,136.77
83022,Product_83022,Toys,161.95
43503,Product_43503,Books,226.48
22157,Product_22157,Electronics,345.65
29080,Product_29080,Home,114.1
63232,Product_63232,Toys,280.49
74415,Product_74415,Toys,324.86
12261,Product_12261,Books,404.62
38148,Product_38148,Sports,95.02
35191,Product_35191,Electronics,226.2
63353,Product_63353,Books,220.65
71340,Product_71340,Electronics,301.75
60257,Product_60257,Sports,306.47
59064,Product_59064,Books,439.35
33244,Product_33244,Books,485.89
65136,Product_65136,Toys,101.74
30099,Product_30099,Books,287.26
81001,Product_81001,Clothing,287.17
56343,Product_56343,Sports,455.18
36029,Product_36029,Toys,211.92
80787,Product_80787,Clothing,412.77
37667,Product_37667,Sports,454.74
79748,Product_79748,Sports,227.31
14613,Product_14613,Books,56.11
88113,Product_88113,Sports,358.7
10473,Product_10473,Toys,470.13
10172,Product_10172,Books,68.48
80473,Product_80473,Toys,172.43
68338,Product_68338,Home,137.24
85699,Product_85699,Home,131.23
7382,Product_7382,Sports,271.85
86863,Product_86863,Electronics,146.26
73581,Product_73581,Electronics,177.84
64030,Product_64030,Clothing,317.05
35892,Product_35892,Toys,147.67
81668,Product_81668,Clothing,65.41
84097,Product_84097,Clothing,292.45
31736,Product_31736,Electronics,24.24
16026,Product_16026,Books,308.62
31072,Product_31072,Electronics,52.11
60849,Product_60849,Sports,389.62
36564,Product_36564,Books,333.94
65202,Product_65202,Toys,168.6
66513,Product_66513,Electronics,473.42
15401,Product_15401,Electronics,429.44
21070,Product_21070,Toys,266.39
46791,Product_46791,Home,169.94
83561,Product_83561,Home,134.56
36791,Product_36791,Home,409.77
42057,Product_42057,Clothing,375.49
72136,Product_72136,Electronics,62.65
59026,Product_59026,Clothing,364.1
28902,Product_28902,Home,159.1
93466,Product_93466,Electronics,143.81
83422,Product_83422,Toys,365.28
73205,Product_73205,Books,158.64
74310,Product_74310,Electronics,191.9
21862,Product_21862,Electronics,333.14
29407,Product_29407,Clothing,37.01
9617,Product_9617,Home,234.17
16788,Product_16788,Clothing,116.81
29313,Product_29313,Toys,44.19
17033,Product_17033,Books,262.84
36816,Product_36816,Books,285.47
71702,Product_71702,Sports,184.52
24426,Product_24426,Clothing,153.2
82406,Product_82406,Electronics,201.48
30203,Product_30203,Clothing,373.2
43819,Product_43819,Books,9.72
46957,Product_46957,Books,463.99
94911,Product_94911,Books,122.68
76296,Product_76296,Electronics,429.01
21271,Product_21271,Electronics,148.38
85757,Product_85757,Books,262.46
49395,Product_49395,Sports,23.71
43245,Product_43245,Clothing,287.6
57077,Product_57077,Home,198.88
69012,Product_69012,Home,96.78
42086,Product_42086,Sports,443.49
83273,Product_83273,Toys,197.87
47701,Product_47701,Books,290.04
85709,Product_85709,Electronics,212.57
10638,Product_10638,Sports,66.79
1579,Product_1579,Home,211.01
7159,Product_7159,Electronics,474.79
44014,Product_44014,Clothing,477.55
69449,Product_69449,Electronics,468.8
77065,Product_77065,Sports,193.78
72583,Product_72583,Electronics,175.11
44225,Product_44225,Electronics,35.92
11594,Product_11594,Toys,180.28
5574,Product_5574,Electronics,433.6
44186,Product_44186,Books,308.44
86680,Product_86680,Electronics,185.66
86613,Product_86613,Clothing,483.42
34759,Product_34759,Home,169.11
35758,Product_35758,Books,490.54
70941,Product_70941,Sports,313.96
17708,Product_17708,Electronics,339.18
76576,Product_76576,Home,480.96
20828,Product_20828,Electronics,355.38
45519,Product_45519,Toys,451.33
21318,Product_21318,Toys,239.95
31124,Product_31124,Electronics,369.17
18115,Product_18115,Books,398.05
86179,Product_86179,Electronics,408.43
78680,Product_78680,Books,139.54
75511,Product_75511,Sports,207.71
42487,Product_42487,Home,485.24
74329,Product_74329,Clothing,138.58
13426,Product_13426,Clothing,475.43
45349,Product_45349,Home,329.82
28531,Product_28531,Clothing,211.48
93007,Product_93007,Books,78.73
96630,Product_96630,Clothing,420.0
57229,Product_57229,Clothing,44.38
82904,Product_82904,Books,275.42
84022,Product_84022,Toys,456.04
29393,Product_29393,Electronics,341.38
16293,Product_16293,Electronics,123.98
9170,Product_9170,Sports,384.78
54323,Product_54323,Books,270.23
25087,Product_25087,Books,121.88
41799,Product_41799,Home,65.6
93284,Product_93284,Home,360.06
37817,Product_37817,Sports,489.04
49132,Product_49132,Home,65.4
55611,Product_55611,Books,206.47
56700,Product_56700,Electronics,47.31
11226,Product_11226,Toys,102.38
81301,Product_81301,Clothing,384.61
19947,Product_19947,Sports,300.52
48104,Product_48104,Books,196.8
20280,Product_20280,Books,126.0
17980,Product_17980,Books,23.4
25308,Product_25308,Clothing,414.34
63596,Product_63596,Clothing,176.56
16423,Product_16423,Electronics,240.87
65174,Product_65174,Electronics,2.79
60593,Product_60593,Toys,227.41
57783,Product_57783,Electronics,392.85
57125,Product_57125,Books,316.75
96155,Product_96155,Clothing,56.0
32370,Product_32370,Home,84.72
94637,Product_94637,Home,439.78
56105,Product_56105,Toys,263.72
87876,Product_87876,Books,230.19
14405,Product_14405,Clothing,15.57
71316,Product_71316,Electronics,196.02
29294,Product_29294,Sports,54.1
13484,Product_13484,Sports,328.23
99777,Product_99777,Clothing,423.71
30460,Product_30460,Clothing,394.39
86333,Product_86333,Clothing,315.13
5173,Product_5173,Sports,484.2
99855,Product_99855,Toys,375.57
90784,Product_90784,Clothing,244.32
24583,Product_24583,Home,389.44
53909,Product_53909,Clothing,89.7
7742,Product_7742,Home,278.08
47640,Product_47640,Sports,476.0
21153,Product_21153,Books,5.53
45376,Product_45376,Clothing,444.1
9464,Product_9464,Home,142.94
30179,Product_30179,Electronics,52.45
25573,Product_25573,Clothing,228.89
41118,Product_41118,Books,442.36
92128,Product_92128,Toys,331.96
66314,Product_66314,Books,1.79
17880,Product_17880,Home,416.82
64329,Product_64329,Toys,225.94
37506,Product_37506,Home,244.61
16083,Product_16083,Sports,57.02
48863,Product_48863,Clothing,75.99
58577,Product_58577,Electronics,314.78
49242,Product_49242,Sports,53.01
51341,Product_51341,Sports,427.65
26853,Product_26853,Home,209.39
2054,Product_2054,Electronics,439.36
27872,Product_27872,Sports,418.19
99909,Product_99909,Toys,319.21
33587,Product_33587,Books,228.74
40916,Product_40916,Toys,289.13
85845,Product_85845,Toys,49.88
26439,Product_26439,Books,493.46
9682,Product_9682,Home,23.54
31732,Product_31732,Clothing,447.4
55006,Product_55006,Toys,475.94
24801,Product_24801,Toys,209.54
61202,Product_61202,Home,230.11
27058,Product_27058,Clothing,18.79
14459,Product_14459,Clothing,473.87
40963,Product_40963,Clothing,252.43
5479,Product_5479,Home,334.31
67812,Product_67812,Home,138.09
93698,Product_93698,Books,64.17
99491,Product_99491,Clothing,176.19
74819,Product_74819,Home,337.01
27247,Product_27247,Home,345.07
52822,Product_52822,Electronics,341.99
25744,Product_25744,Books,149.25
61513,Product_61513,Electronics,46.13
18901,Product_18901,Electronics,65.59
50699,Product_50699,Home,176.17
34886,Product_34886,Sports,98.97
72382,Product_72382,Sports,114.63
7767,Product_7767,Books,375.67
7515,Product_7515,Clothing,12.89
17646,Product_17646,Books,200.32
18733,Product_18733,Toys,264.84
29385,Product_29385,Toys,284.12
70511,Product_70511,Books,348.85
31992,Product_31992,Toys,96.47
21974,Product_21974,Sports,98.28
11558,Product_11558,Sports,496.69
31315,Product_31315,Books,443.38
47440,Product_47440,Sports,263.34
61625,Product_61625,Clothing,247.65
61545,Product_61545,Clothing,143.18
20523,Product_20523,Home,265.84
94207,Product_94207,Home,397.21
26489,Product_26489,Sports,266.9
10890,Product_10890,Sports,295.96
97612,Product_97612,Home,39.75
83375,Product_83375,Sports,23.45
41245,Product_41245,Books,74.61
31766,Product_31766,Sports,145.72
29307,Product_29307,Toys,95.9
42654,Product_42654,Books,264.08
9994,Product_9994,Home,235.25
52266,Product_52266,Home,119.9
9672,Product_9672,Home,22.97
93912,Product_93912,Toys,60.74
10064,Product_10064,Home,495.95
52505,Product_52505,Books,175.73
74143,Product_74143,Home,115.93
35543,Product_35543,Home,466.61
76364,Product_76364,Toys,433.33
52433,Product_52433,Electronics,343.8
14489,Product_14489,Electronics,339.42
48709,Product_48709,Toys,169.65
81152,Product_81152,Toys,19.83
64620,Product_64620,Sports,228.46
69632,Product_69632,Electronics,235.39
50600,Product_50600,Books,286.77
90438,Product_90438,Clothing,199.48
76444,Product_76444,Clothing,433.58
4595,Product_4595,Home,263.4
85915,Product_85915,Clothing,103.31
60151,Product_60151,Books,403.35
79294,Product_79294,Clothing,415.09
41169,Product_41169,Home,217.93
93026,Product_93026,Toys,65.24
5418,Product_5418,Toys,81.57
74953,Product_74953,Home,437.48
7607,Product_7607,Home,36.12
98500,Product_98500,Sports,98.98
71481,Product_71481,Sports,209.59
32975,Product_32975,Books,206.78
7375,Product_7375,Toys,305.22
37615,Product_37615,Sports,323.18
67564,Product_67564,Home,107.96
93571,Product_93571,Books,324.12
39019,Product_39019,Electronics,156.21
46845,Product_46845,Sports,284.47
56153,Product_56153,Electronics,272.34
18614,Product_18614,Clothing,333.18
77782,Product_77782,Home,266.58
58934,Product_58934,Books,167.23
8841,Product_8841,Home,278.49
48072,Product_48072,Clothing,269.12
63286,Product_63286,Toys,122.56
57080,Product_57080,Books,353.82
26240,Product_26240,Sports,246.48
91289,Product_91289,Clothing,163.23
42066,Product_42066,Books,52.1
51210,Product_51210,Clothing,44.18
13659,Product_13659,Home,243.44
14783,Product_14783,Sports,59.89
40428,Product_40428,Clothing,363.04
4597,Product_4597,Electronics,231.89
24873,Product_24873,Books,260.16
35203,Product_35203,Books,247.95
51432,Product_51432,Electronics,408.01
89234,Product_89234,Toys,7.64
75457,Product_75457,Toys,79.73
61464,Product_61464,Toys,215.54
14836,Product_14836,Books,281.45
54957,Product_54957,Clothing,133.15
93998,Product_93998,Home,23.84
19476,Product_19476,Toys,381.83
71499,Product_71499,Sports,413.42
65684,Product_65684,Books,219.64
98859,Product_98859,Clothing,170.23
93349,Product_93349,Electronics,488.12
44251,Product_44251,Toys,499.28
73430,Product_73430,Toys,383.79
35945,Product_35945,Toys,460.25
84411,Product_84411,Electronics,496.16
60006,Product_60006,Clothing,366.69
82470,Product_82470,Home,86.11
797,Product_797,Clothing,77.97
72143,Product_72143,Clothing,196.1
9156,Product_9156,Toys,254.17
10068,Product_10068,Electronics,3.52
77437,Product_77437,Sports,499.4
54783,Product_54783,Books,344.37
12052,Product_12052,Home,488.64
9401,Product_9401,Home,431.63
73497,Product_73497,Toys,449.2
49697,Product_49697,Clothing,339.59
62712,Product_62712,Books,441.52
75561,Product_75561,Home,404.32
59908,Product_59908,Books,477.96
14458,Product_14458,Electronics,114.55
99969,Product_99969,Electronics,314.41
65639,Product_65639,Clothing,490.37
7034,Product_7034,Sports,433.31
